SonarSource-sonar-java-394638700,JavaSquidTest.java,177
SonarSource-sonar-java-383767409,PomParserTest.java,73
SonarSource-sonar-java-399094042,PomCheckVerifier.java,69
SonarSource-sonar-java-341335847,XMLEntityManager.java,1398
Adobe-Consulting-Services-acs-aem-commons-358605968,ResourceUtil.java,619
igniterealtime-Openfire-365059037,ProviderFactory.java,85
Adobe-Consulting-Services-acs-aem-commons-358605963,ResourceUtil.java,643
tananaev-traccar-255051211,VisiontekProtocolDecoderTest.java,13
SonarSource-sonar-java-382295397,SymbolicExecutionVisitor.java,64
SonarSource-sonar-java-391724364,SymbolicExecutionVisitor.java,54
chart-16,JUnitTask.java,2270
mitreid-connect-OpenID-Connect-Java-Spring-Server-358117230,JUnit4Provider.java,141
Adobe-Consulting-Services-acs-aem-commons-318849677,FrameworkMethod.java,50
SonarSource-sonar-java-341335847,VisitorsBridge.java,124
tananaev-traccar-255051211,MaestroProtocolDecoderTest.java,13
Adobe-Consulting-Services-acs-aem-commons-336166196,ProcessInstanceImpl.java,324
Adobe-Consulting-Services-acs-aem-commons-374231978,RunBefores.java,26
SonarSource-sonar-java-341497710,SubscriptionVisitor.java,78
swagger-api-swagger-core-299605362,TestNGProvider.java,146
SonarSource-sonar-java-382744505,ParentRunner.java,325
SonarSource-sonar-java-383767409,VisitorsBridgeTest.java,126
joyent-java-manta-476591898,SuiteRunnerWorker.java,86
joyent-java-manta-476591898,TestRunner.java,602
SonarSource-sonar-java-394947298,CheckerDispatcher.java,147
tananaev-traccar-255051211,Gt30ProtocolDecoderTest.java,13
SonarSource-sonar-java-391177444,PomParserTest.java,124
square-okhttp-93618855,UrlConnectionCacheTest.java,416
SonarSource-sonar-java-394638700,FrameworkMethod.java,47
Adobe-Consulting-Services-acs-aem-commons-358605962,ActionManagerImpl.java,296
apache-incubator-shardingsphere-258496857,AbstractShardingBothForPStatementWithDMLTest.java,120
nutzam-nutz-305692165,AbstractProcessor.java,44
tananaev-traccar-192220170,ParentRunner.java,268
SonarSource-sonar-java-383767409,JavaAstScannerTest.java,207
tananaev-traccar-85219838,ParentRunner.java,268
languagetool-org-languagetool-393031702,ParentRunner.java,325
Adobe-Consulting-Services-acs-aem-commons-336166196,JUnit4Provider.java,275
atomix-atomix-298262068,JUnit4Provider.java,160
Csv-9,Project.java,1399
chart-16,DefaultIntervalCategoryDataset.java,242
Adobe-Consulting-Services-acs-aem-commons-315891916,ProcessInstanceImpl.java,240
Adobe-Consulting-Services-acs-aem-commons-374231973,FolderRelocatorTest.java,61
SonarSource-sonar-java-395013263,ParentRunner.java,288
SonarSource-sonar-java-394638700,AbstractSAXParser.java,1213
JacksonDatabind-13,Task.java,348
Adobe-Consulting-Services-acs-aem-commons-461893214,Actions.java,141
SonarSource-sonar-java-341497216,XMLEntityScanner.java,1916
Adobe-Consulting-Services-acs-aem-commons-461893214,Thread.java,748
math-4,Launcher.java,109
Adobe-Consulting-Services-acs-aem-commons-315891917,JcrUtil.java,339
nutzam-nutz-305692165,NameInjector.java,102
nutzam-nutz-90868641,Suite.java,128
Adobe-Consulting-Services-acs-aem-commons-369395859,ResourceUtil.java,619
ikasanEIP-ikasan-374378137,DelegatingMethodAccessorImpl.java,43
swagger-api-swagger-core-361493911,ReflectionUtils.java,31
ikasanEIP-ikasan-362345902,ParentRunner.java,288
Adobe-Consulting-Services-acs-aem-commons-374231970,ProcessInstanceImpl.java,238
SonarSource-sonar-java-395013263,ParentRunner.java,363
Adobe-Consulting-Services-acs-aem-commons-374231979,RunBefores.java,26
Cli-30,TestResult.java,125
apache-incubator-shardingsphere-250416678,ParentRunner.java,325
Adobe-Consulting-Services-acs-aem-commons-374231970,ActionManagerImpl.java,322
Adobe-Consulting-Services-acs-aem-commons-374231981,ProcessInstanceImpl.java,220
Cli-30,ParserTestCase.java,1010
Adobe-Consulting-Services-acs-aem-commons-358605962,ProcessInstanceImpl.java,291
SonarSource-sonar-java-395013338,ReflectiveCallable.java,12
Adobe-Consulting-Services-acs-aem-commons-374231971,ArrayList.java,1258
SonarSource-sonar-java-382233209,PomParserTest.java,76
Adobe-Consulting-Services-acs-aem-commons-374231973,ResourceUtil.java,619
SonarSource-sonar-java-341497710,VisitorsBridge.java,135
swagger-api-swagger-core-361493911,ForkedBooter.java,384
apache-dubbo-416671625,ParentRunner.java,268
Csv-11,DispatchUtils.java,106
petergeneric-stdlib-290369132,LargeTableQueryTest.java,134
ikasanEIP-ikasan-372813694,ParentRunner.java,268
SonarSource-sonar-java-378688200,VisitorsBridgeTest.java,126
Adobe-Consulting-Services-acs-aem-commons-374231971,ForkedBooter.java,373
SonarSource-sonar-java-342232104,CheckerDispatcher.java,147
Adobe-Consulting-Services-acs-aem-commons-358605962,Actions.java,142
apache-dubbo-416671625,MockClusterInvokerTest.java,427
Adobe-Consulting-Services-acs-aem-commons-374231981,ActionManagerImpl.java,166
swagger-api-swagger-core-395465873,PropertyModelConverterTest.java,648
Adobe-Consulting-Services-acs-aem-commons-358605962,ActionManagerTest.java,137
Adobe-Consulting-Services-acs-aem-commons-315891916,JUnit4Provider.java,160
Adobe-Consulting-Services-acs-aem-commons-369395859,Thread.java,748
chart-14,CategoryPlot.java,2378
Adobe-Consulting-Services-acs-aem-commons-374231980,ActionManagerImpl.java,204
SonarSource-sonar-java-399094310,VisitorsBridge.java,135
SonarSource-sonar-java-341497216,SubscriptionVisitor.java,78
SynBioDex-libSBOLj-88851754,ParentRunner.java,58
lang-20,TestResult.java,125
Adobe-Consulting-Services-acs-aem-commons-374231979,ProcessInstanceImpl.java,238
SonarSource-sonar-java-391724364,ClassTreeImpl.java,202
igniterealtime-Openfire-302593314,CertificateUtils.java,197
Adobe-Consulting-Services-acs-aem-commons-358605963,ProcessInstanceImpl.java,219
SonarSource-sonar-java-382099987,ExplodedGraphWalker.java,210
SonarSource-sonar-java-382295397,PomParser.java,52
Adobe-Consulting-Services-acs-aem-commons-315891915,ForkedBooter.java,119
tananaev-traccar-255051211,ProtocolTest.java,94
SonarSource-sonar-java-394621231,SymbolicExecutionVisitor.java,64
apache-dubbo-416671625,DubboProtocol.java,114
Adobe-Consulting-Services-acs-aem-commons-369395857,FolderRelocatorTest.java,56
SonarSource-sonar-java-382233209,ExpectedException.java,239
SonarSource-sonar-java-382233209,SemanticModel.java,65
square-okhttp-423182415,CallTest.java,919
SonarSource-sonar-java-394947298,PomParserTest.java,82
swagger-api-swagger-core-62644131,SimpleScannerTest.scala,197
SonarSource-sonar-java-394638700,XMLDocumentFragmentScannerImpl.java,899
apache-dubbo-416671625,MockClusterInvokerTest.java,369
Adobe-Consulting-Services-acs-aem-commons-369395860,RunRules.java,20
petergeneric-stdlib-290369132,DiscriminatorDynamicQueryTest.java,73
igniterealtime-Openfire-316474344,ClassUtils.java,76
SonarSource-sonar-java-341497710,XMLEntityManager.java,1398
raphw-byte-buddy-140517158,ClassFileLocatorForClassLoaderTest.java,65
Adobe-Consulting-Services-acs-aem-commons-374231969,FolderRelocatorTest.java,102
atomix-atomix-327016006,RaftTest.java,1193
square-okhttp-93618854,UrlConnectionCacheTest.java,538
math-79,JUnitTask.java,2270
SonarSource-sonar-java-382744505,PomParser.java,52
ikasanEIP-ikasan-362345902,ParentRunner.java,290
lang-33,Launcher.java,280
openpnp-openpnp-213669200,ParentRunner.java,238
Adobe-Consulting-Services-acs-aem-commons-374231972,FolderRelocatorTest.java,61
Adobe-Consulting-Services-acs-aem-commons-369395859,ExternalResource.java,48
JacksonDatabind-93,IllegalTypesCheckTest.java,112
SonarSource-sonar-java-341497216,SubscriptionVisitor.java,97
orbit-orbit-237244974,ForkedBooter.java,75
SonarSource-sonar-java-382295561,XMLParser.java,141
igniterealtime-Openfire-302127000,ParentRunner.java,63
closure-2,TestResult.java,125
apache-incubator-shardingsphere-258496857,AbstractShardingBothForPStatementWithDMLTest.java,60
SonarSource-sonar-java-341497710,NativeMethodAccessorImpl.java,62
ontop-ontop-76305782,RDB2RDFScenarioParent.java,168
SonarSource-sonar-java-352869832,XMLDocumentFragmentScannerImpl.java,505
apache-incubator-shardingsphere-259221978,DynamicShardingBothForPStatementWithSelectTest.java,47
square-okhttp-93618854,DelegatingHttpsURLConnection.java,105
Adobe-Consulting-Services-acs-aem-commons-318849677,ActionManagerImpl.java,311
igniterealtime-Openfire-316474344,Constructor.java,423
SonarSource-sonar-java-394180337,JUnit4Provider.java,239
mybatis-mybatis-3-117115624,DynamicSqlSourceTest.java,82
Adobe-Consulting-Services-acs-aem-commons-369395860,ProcessInstanceImpl.java,234
SonarSource-sonar-java-394638700,JavaAstScannerTest.java,204
nutzam-nutz-90868641,ReflectionUtils.java,189
Adobe-Consulting-Services-acs-aem-commons-374231979,PageRelocator.java,327
SonarSource-sonar-java-394947298,JavaAstScannerTest.java,186
tananaev-traccar-255051211,ProviderFactory.java,165
winder-Universal-G-Code-Sender-243265926,BlockJUnit4ClassRunner.java,78
Adobe-Consulting-Services-acs-aem-commons-358605962,FolderRelocatorTest.java,76
SonarSource-sonar-java-394638700,ParentRunner.java,58
SonarSource-sonar-java-382233150,XML11Configuration.java,770
SonarSource-sonar-java-341497710,PomParser.java,52
swagger-api-swagger-core-361105210,Invoker.java,716
Adobe-Consulting-Services-acs-aem-commons-374231971,ParentRunner.java,71
Adobe-Consulting-Services-acs-aem-commons-358605968,ResourceUtil.java,548
ikasanEIP-ikasan-388128788,ParentRunner.java,268
apache-dubbo-416671625,JavaSerializer.java,298
Adobe-Consulting-Services-acs-aem-commons-369395859,ArrayList.java,1258
SonarSource-sonar-java-399094042,NativeMethodAccessorImpl.java,62
nutzam-nutz-90868641,NativeMethodAccessorImpl.java,62
Csv-9,BlockJUnit4ClassRunner.java,50
Adobe-Consulting-Services-acs-aem-commons-336166194,ProcessInstanceImpl.java,323
apache-dubbo-416755517,FrameworkMethod.java,47
Adobe-Consulting-Services-acs-aem-commons-374231969,ActionManagerImpl.java,324
SonarSource-sonar-java-394180337,FrameworkMethod.java,50
math-79,Project.java,1368
Adobe-Consulting-Services-acs-aem-commons-318849676,FolderRelocator.java,275
SonarSource-sonar-java-394947298,StAXStreamConnector.java,196
SonarSource-sonar-java-391724364,JavaAstScanner.java,68
Adobe-Consulting-Services-acs-aem-commons-318849676,PageRelocator.java,323
lang-33,Project.java,1399
SonarSource-sonar-java-399094310,JavaAstScannerTest.java,204
Adobe-Consulting-Services-acs-aem-commons-369395857,ProcessInstanceImpl.java,216
Adobe-Consulting-Services-acs-aem-commons-374231978,ProcessInstanceImpl.java,281
IQSS-dataverse-402758963,ParentRunner.java,193
Adobe-Consulting-Services-acs-aem-commons-369395858,AnnotatedFieldDeserializer.java,76
SonarSource-sonar-java-382295397,FrameworkMethod.java,47
SonarSource-sonar-java-383767409,ExplodedGraphWalker.java,218
junkdog-artemis-odb-71816517,DelegatingMethodAccessorImpl.java,43
SonarSource-sonar-java-382233150,ForkedBooter.java,407
SonarSource-sonar-java-352869832,ErrorHandlerWrapper.java,177
ikasanEIP-ikasan-374378168,JUnit4Provider.java,239
chart-4,Method.java,606
ImmobilienScout24-deadcode4j-131735009,FutureTask.java,334
mybatis-mybatis-3-117115625,ExtendResultMapTest.java,37
fayder-restcountries-152161309,CountryService.java,176
SonarSource-sonar-java-352869832,ExplodedGraphWalker.java,210
ikasanEIP-ikasan-374378137,ForkedBooter.java,334
winder-Universal-G-Code-Sender-243265926,ParentRunner.java,58
junkdog-artemis-odb-71816517,Method.java,606
square-okhttp-99350732,StreamAllocation.java,204
Adobe-Consulting-Services-acs-aem-commons-369395858,AnnotatedFieldDeserializer.java,62
SonarSource-sonar-java-341497710,XMLDocumentScannerImpl.java,559
SonarSource-sonar-java-399094310,ParentRunner.java,268
languagetool-org-languagetool-498320932,XMLDocumentScannerImpl.java,602
square-okhttp-93618854,StreamAllocation.java,198
SonarSource-sonar-java-341335847,JavaAstScannerTest.java,204
Adobe-Consulting-Services-acs-aem-commons-369395858,ResourceUtil.java,579
atomix-atomix-327016006,RaftTest.java,1101
SonarSource-sonar-java-341335847,PomParser.java,63
Adobe-Consulting-Services-acs-aem-commons-374231978,ProcessInstanceImpl.java,364
closure-2,Launcher.java,280
Adobe-Consulting-Services-acs-aem-commons-374231969,ActionsTest.java,42
openmicroscopy-bioformats-251797108,ImagePlusReader.java,221
UNC-Libraries-Carolina-Digital-Repository-381813321,RunAfterTestClassCallbacks.java,70
SonarSource-sonar-java-341335847,ForkedBooter.java,407
chart-4,TestResult.java,122
SonarSource-sonar-java-382295397,ParentRunner.java,288
orbit-orbit-237244974,FrameworkMethod.java,50
square-okhttp-93618855,OkUrlFactoryTest.java,119
Adobe-Consulting-Services-acs-aem-commons-358605971,JUnit4Provider.java,275
SonarSource-sonar-java-341335847,ParentRunner.java,288
ikasanEIP-ikasan-362345902,RunBefores.java,26
swagger-api-swagger-core-231706520,TestNG.java,1293
JacksonCore-8,JUnitTask.java,2277
SonarSource-sonar-java-391177444,JavaAstScanner.java,96
Jsoup-89,JUnitTask.java,872
Adobe-Consulting-Services-acs-aem-commons-358605962,NativeMethodAccessorImpl.java,62
SonarSource-sonar-java-399094042,XMLEntityManager.java,1398
tananaev-traccar-255051211,AuroProtocolDecoder.java,70
ontop-ontop-76305782,JUnit38ClassRunner.java,83
SonarSource-sonar-java-342232104,PomParserTest.java,98
tananaev-traccar-255051211,BlackKiteProtocolDecoder.java,99
tananaev-traccar-255051211,EnforaProtocolDecoder.java,81
SonarSource-sonar-java-352869832,JUnit4Provider.java,275
SonarSource-sonar-java-341497710,XMLEntityScanner.java,1551
lang-33,ClassUtilsTest.java,910
ImmobilienScout24-deadcode4j-131735009,Thread.java,701
SonarSource-sonar-java-394638505,SymbolicExecutionVisitor.java,74
tananaev-traccar-64783123,BlockJUnit4ClassRunner.java,78
Adobe-Consulting-Services-acs-aem-commons-374231979,ParentRunner.java,58
Adobe-Consulting-Services-acs-aem-commons-358605962,ActionManagerImpl.java,207
Adobe-Consulting-Services-acs-aem-commons-369395857,JcrUtil.java,251
Adobe-Consulting-Services-acs-aem-commons-318849677,ProcessInstanceImpl.java,187
apache-incubator-shardingsphere-258496857,AbstractShardingBothForStatementWithSelectTest.java,51
Adobe-Consulting-Services-acs-aem-commons-358605968,Collections.java,2062
ikasanEIP-ikasan-357120989,JUnit4Provider.java,275
winder-Universal-G-Code-Sender-243265926,BlockJUnit4ClassRunner.java,57
Csv-11,Target.java,392
SonarSource-sonar-java-378686294,ExplodedGraphWalker.java,210
SonarSource-sonar-java-382233150,JavaAstScannerTest.java,176
Adobe-Consulting-Services-acs-aem-commons-315891916,ParentRunner.java,325
Adobe-Consulting-Services-acs-aem-commons-315891917,ProcessInstanceImpl.java,219
Adobe-Consulting-Services-acs-aem-commons-336166192,ProcessInstanceImpl.java,241
Adobe-Consulting-Services-acs-aem-commons-374231971,DelegatingMethodAccessorImpl.java,43
SonarSource-sonar-java-382099987,SymbolicExecutionVisitor.java,54
ikasanEIP-ikasan-359823629,InvokeMethod.java,17
Adobe-Consulting-Services-acs-aem-commons-461893214,JUnit4Provider.java,159
Adobe-Consulting-Services-acs-aem-commons-369395861,ForkedBooter.java,407
ImmobilienScout24-deadcode4j-131735009,PowerMockJUnit44RunnerDelegateImpl.java,288
Adobe-Consulting-Services-acs-aem-commons-374231982,ProcessInstanceImpl.java,220
lang-33,Launcher.java,109
SonarSource-sonar-java-399094310,BlockJUnit4ClassRunner.java,78
ontop-ontop-76305782,JUnit4Provider.java,264
SonarSource-sonar-java-382233209,JavaRulesDefinitionTest.java,102
nutzam-nutz-305692165,String2Long.java,5
igniterealtime-Openfire-316474344,JUnit4Provider.java,112
JacksonCore-8,DelegatingMethodAccessorImpl.java,43
SonarSource-sonar-java-378686294,Method.java,498
Adobe-Consulting-Services-acs-aem-commons-374231969,DelegatingMethodAccessorImpl.java,43
Adobe-Consulting-Services-acs-aem-commons-374231978,ProcessInstanceImpl.java,348
SonarSource-sonar-java-382233150,AbstractSAXParser.java,1213
Adobe-Consulting-Services-acs-aem-commons-374231969,ParentRunner.java,58
orbit-orbit-237244974,InvokeMethod.java,17
apache-incubator-shardingsphere-258496857,ForkedBooter.java,75
Csv-4,CSVParserTest.java,670
ImmobilienScout24-deadcode4j-131735009,BlockJUnit4ClassRunner.java,78
ontop-ontop-76305782,FileDocumentSource.java,83
ontop-ontop-76305782,R2RMLMappingManagerImpl.java,58
apache-incubator-shardingsphere-258496857,StaticShardingBothForStatementWithSelectTest.java,65
Adobe-Consulting-Services-acs-aem-commons-374231978,ProcessInstanceImpl.java,165
Adobe-Consulting-Services-acs-aem-commons-336166193,ProcessInstanceImpl.java,323
Adobe-Consulting-Services-acs-aem-commons-374231980,ArrayList.java,1258
Adobe-Consulting-Services-acs-aem-commons-369395861,ProcessInstanceImpl.java,345
Adobe-Consulting-Services-acs-aem-commons-374231970,ActionManagerTest.java,137
Adobe-Consulting-Services-acs-aem-commons-374231978,ActionManagerImpl.java,342
mybatis-mybatis-3-117115623,DynamicSqlSourceTest.java,337
Adobe-Consulting-Services-acs-aem-commons-318849677,JUnit4Provider.java,160
apache-dubbo-416755517,MockClusterInvokerTest.java,357
SonarSource-sonar-java-391177444,InvokeMethod.java,17
apache-dubbo-416671625,AbstractChannelHandlerContext.java,38
swagger-api-swagger-core-62644131,Engine.scala,401
SonarSource-sonar-java-382054785,ParentRunner.java,363
IQSS-dataverse-443683466,VintageTestEngine.java,70
SonarSource-sonar-java-382744505,XMLErrorReporter.java,327
chart-14,TestCase.java,141
JacksonDatabind-95,TypeParser.java,59
SonarSource-sonar-java-382744505,JavaSquid.java,110
JacksonCore-8,TestCase.java,141
atomix-atomix-327016006,RaftTest.java,425
JacksonCore-8,DefaultExecutor.java,41
Adobe-Consulting-Services-acs-aem-commons-358605963,ProcessInstanceImpl.java,324
SonarSource-sonar-java-382295561,XMLEntityManager.java,1398
math-79,ParentRunner.java,309
JacksonDatabind-107,TestResult.java,142
apache-incubator-shardingsphere-258496857,AbstractShardingBothForStatementWithDMLTest.java,82
SynBioDex-libSBOLj-88851754,ParentRunner.java,290
SonarSource-sonar-java-394638700,VisitorsBridge.java,136
openpnp-openpnp-125418519,ParentRunner.java,53
Adobe-Consulting-Services-acs-aem-commons-336166195,ParentRunner.java,71
Adobe-Consulting-Services-acs-aem-commons-336166193,FolderRelocatorTest.java,76
SonarSource-sonar-java-394638505,ParentRunner.java,268
ontop-ontop-76305782,CountDownLatch.java,296
Adobe-Consulting-Services-acs-aem-commons-318849675,ProcessInstanceImpl.java,308
SonarSource-sonar-java-382233150,PomParserTest.java,138
tananaev-traccar-255051211,TrakMateProtocolDecoderTest.java,13
square-okhttp-93618855,UrlConnectionCacheTest.java,1264
Adobe-Consulting-Services-acs-aem-commons-374231973,ReflectiveCallable.java,12
square-okhttp-93618854,UrlConnectionCacheTest.java,843
math-70,TestCase.java,176
math-70,DispatchUtils.java,106
SonarSource-sonar-java-341497216,ErrorHandlerWrapper.java,203
mybatis-mybatis-3-117115624,DynamicSqlSourceTest.java,61
Adobe-Consulting-Services-acs-aem-commons-374231969,AnnotatedFieldDeserializer.java,66
SonarSource-sonar-java-382744505,JavaAstScanner.java,68
SonarSource-sonar-java-394947298,ForkedBooter.java,334
Adobe-Consulting-Services-acs-aem-commons-336166195,ParentRunner.java,268
Adobe-Consulting-Services-acs-aem-commons-374231972,ResourceUtil.java,579
Adobe-Consulting-Services-acs-aem-commons-336166192,ResourceUtil.java,548
Cli-30,OptionGroup.java,105
SonarSource-sonar-java-395013338,DelegatingMethodAccessorImpl.java,43
SonarSource-sonar-java-395013338,ExplodedGraphWalker.java,210
SonarSource-sonar-java-378686294,JUnit4Provider.java,160
Jsoup-89,InvokeMethod.java,17
Adobe-Consulting-Services-acs-aem-commons-336166193,Method.java,498
Adobe-Consulting-Services-acs-aem-commons-318849677,PageRelocator.java,323
SynBioDex-libSBOLj-88818413,JUnit4Provider.java,112
Adobe-Consulting-Services-acs-aem-commons-358605962,Collections.java,2062
languagetool-org-languagetool-488522531,JUnit4Provider.java,365
tananaev-traccar-255051211,AisProtocolDecoder.java,59
ikasanEIP-ikasan-362345902,ReflectiveCallable.java,12
SonarSource-sonar-java-382099987,BaseTreeVisitor.java,34
SonarSource-sonar-java-394621231,XMLErrorReporter.java,400
Cli-5,DispatchUtils.java,106
tananaev-traccar-255051211,TotemProtocolDecoderTest.java,13
swagger-api-swagger-core-361105210,ForkedBooter.java,125
ikasanEIP-ikasan-372813694,ParentRunner.java,58
Adobe-Consulting-Services-acs-aem-commons-374231981,ProcessInstanceImpl.java,250
tananaev-traccar-255051211,WialonProtocolDecoder.java,142
winder-Universal-G-Code-Sender-172454077,ParentRunner.java,71
ontop-ontop-76305782,ParentRunner.java,231
apache-dubbo-416671625,ChannelDuplexHandler.java,106
ontop-ontop-76305782,OntopReasoningCommandBase.java,116
Adobe-Consulting-Services-acs-aem-commons-315891916,ProcessInstanceImpl.java,339
Adobe-Consulting-Services-acs-aem-commons-315891916,ProcessInstanceImpl.java,291
ontop-ontop-76305782,DelegatingMethodAccessorImpl.java,43
ImmobilienScout24-deadcode4j-131735009,MethodRoadie.java,102
Adobe-Consulting-Services-acs-aem-commons-369395857,BrokenLinksTest.java,106
SonarSource-sonar-java-391724364,JavaAstScannerTest.java,207
apache-incubator-shardingsphere-258496857,AbstractShardingBothForStatementWithDMLTest.java,69
Adobe-Consulting-Services-acs-aem-commons-374231978,ProcessInstanceImpl.java,232
Adobe-Consulting-Services-acs-aem-commons-369395857,ProcessInstanceImpl.java,344
Adobe-Consulting-Services-acs-aem-commons-374231969,ForkedBooter.java,407
ImmobilienScout24-deadcode4j-131735009,RunRules.java,20
SonarSource-sonar-java-394621231,NativeMethodAccessorImpl.java,62
mitreid-connect-OpenID-Connect-Java-Spring-Server-358117230,ParentRunner.java,71
Adobe-Consulting-Services-acs-aem-commons-336166196,ProcessInstanceImpl.java,291
Adobe-Consulting-Services-acs-aem-commons-336166193,FolderRelocator.java,275
Adobe-Consulting-Services-acs-aem-commons-374231978,BrokenLinksTest.java,121
ontop-ontop-76305782,QuestStatement.java,397
Adobe-Consulting-Services-acs-aem-commons-374231978,RunRules.java,20
square-okhttp-93618854,HttpURLConnectionImpl.java,236
Adobe-Consulting-Services-acs-aem-commons-369395857,ForkedBooter.java,407
SonarSource-sonar-java-399094042,ParentRunner.java,268
Adobe-Consulting-Services-acs-aem-commons-358605963,Actions.java,137
atomix-atomix-327016006,RaftTest.java,859
Adobe-Consulting-Services-acs-aem-commons-374231982,ProcessInstanceImpl.java,238
SonarSource-sonar-java-395013338,PomParserTest.java,98
math-70,BisectionSolver.java,66
Adobe-Consulting-Services-acs-aem-commons-369395859,Collections.java,2062
Adobe-Consulting-Services-acs-aem-commons-336166194,PageRelocator.java,323
ikasanEIP-ikasan-362345902,ForkedBooter.java,334
Adobe-Consulting-Services-acs-aem-commons-318849675,BlockJUnit4ClassRunner.java,57
Adobe-Consulting-Services-acs-aem-commons-315891915,ProcessInstanceImpl.java,205
Adobe-Consulting-Services-acs-aem-commons-374231982,ProcessInstanceImpl.java,165
Adobe-Consulting-Services-acs-aem-commons-374231969,ProcessInstanceImpl.java,190
ikasanEIP-ikasan-388128788,RegionBroker.java,860
Adobe-Consulting-Services-acs-aem-commons-318849675,ProcessInstanceImpl.java,201
apache-incubator-shardingsphere-259221978,ParentRunner.java,288
SonarSource-sonar-java-341497710,BasicStreamReader.java,3212
ikasanEIP-ikasan-357120989,ParentRunner.java,268
Adobe-Consulting-Services-acs-aem-commons-336166192,Actions.java,137
Adobe-Consulting-Services-acs-aem-commons-315891916,ProcessInstanceImpl.java,324
SonarSource-sonar-java-394638700,BasicStreamReader.java,2831
square-okhttp-93618855,StreamDecoder.java,378
tananaev-traccar-255051211,XexunProtocolDecoderTest.java,13
nutzam-nutz-305692165,String2Number.java,19
SonarSource-sonar-java-352869832,SubscriptionVisitor.java,78
square-okhttp-93618854,HttpURLConnectionImpl.java,449
Adobe-Consulting-Services-acs-aem-commons-369395860,ParentRunner.java,71
apache-dubbo-416671625,ForkedBooter.java,242
Adobe-Consulting-Services-acs-aem-commons-374231981,ParentRunner.java,268
apache-dubbo-416755517,FailbackClusterInvoker.java,110
tananaev-traccar-255051211,H02ProtocolDecoder.java,342
Adobe-Consulting-Services-acs-aem-commons-336166194,ForkedBooter.java,334
Adobe-Consulting-Services-acs-aem-commons-315891916,ActionManagerImpl.java,288
SonarSource-sonar-java-399094042,XML11Configuration.java,841
SonarSource-sonar-java-378686294,AbstractSAXParser.java,1213
swagger-api-swagger-core-361493911,ForkedBooter.java,379
Adobe-Consulting-Services-acs-aem-commons-374231970,Collections.java,2062
SonarSource-sonar-java-341335847,ParentRunner.java,71
JacksonDatabind-80,Project.java,1251
Adobe-Consulting-Services-acs-aem-commons-336166195,NativeMethodAccessorImpl.java,62
SonarSource-sonar-java-378688200,ParentRunner.java,325
languagetool-org-languagetool-546883807,ParentRunner.java,71
JacksonDatabind-13,BeanPropertyMap.java,291
Adobe-Consulting-Services-acs-aem-commons-369395861,ParentRunner.java,325
tananaev-traccar-255051211,Method.java,606
atomix-atomix-327016006,RaftTest.java,279
SonarSource-sonar-java-394638505,ExplodedGraphWalker.java,210
apache-incubator-shardingsphere-259221978,UnsupportedOperationStatementTest.java,44
mybatis-mybatis-3-117115624,FlushTest.java,50
SonarSource-sonar-java-399461954,JUnit4Provider.java,160
Adobe-Consulting-Services-acs-aem-commons-369395861,ProcessInstanceImpl.java,234
apache-dubbo-416755517,FailSafeClusterInvokerTest.java,115
square-okhttp-93618854,UrlConnectionCacheTest.java,1757
SonarSource-sonar-java-391177444,JavaAstScanner.java,68
Adobe-Consulting-Services-acs-aem-commons-369395860,AnnotatedFieldDeserializer.java,62
raphw-byte-buddy-95795968,ClassFileLocator.java,946
Adobe-Consulting-Services-acs-aem-commons-336166195,ActionManagerImpl.java,288
Adobe-Consulting-Services-acs-aem-commons-374231971,FolderRelocator.java,279
JacksonDatabind-107,CollectionDeserializer.java,314
Adobe-Consulting-Services-acs-aem-commons-461893214,ProcessInstanceImpl.java,292
Adobe-Consulting-Services-acs-aem-commons-461893214,ParentRunner.java,58
Adobe-Consulting-Services-acs-aem-commons-358605963,Method.java,498
math-79,Project.java,1251
JacksonDatabind-80,NativeMethodAccessorImpl.java,62
Adobe-Consulting-Services-acs-aem-commons-374231972,ProcessInstanceImpl.java,238
ikasanEIP-ikasan-357637145,ParentRunner.java,71
SonarSource-sonar-java-378686294,JavaSquidTest.java,152
Adobe-Consulting-Services-acs-aem-commons-369395858,ProcessInstanceImpl.java,155
swagger-api-swagger-core-62644131,FlatSpecLike.scala,1752
apache-dubbo-416671625,ParentRunner.java,363
apache-dubbo-416671625,FailoverClusterInvokerTest.java,171
SonarSource-sonar-java-382295397,JUnit4Provider.java,275
Adobe-Consulting-Services-acs-aem-commons-315891916,ProcessInstanceImpl.java,201
apache-dubbo-416671625,AbstractChannelHandlerContext.java,1070
Cli-5,Project.java,1368
SonarSource-sonar-java-395013263,XMLErrorReporter.java,327
chart-16,DefaultIntervalCategoryDatasetTests.java,426
SonarSource-sonar-java-395013338,SubscriptionVisitor.java,120
SonarSource-sonar-java-394638700,JavaSquid.java,116
Csv-9,RunBefores.java,26
atomix-atomix-327016006,RaftTest.java,238
SonarSource-sonar-java-342232104,JavaAstScannerTest.java,186
Adobe-Consulting-Services-acs-aem-commons-358605963,Thread.java,748
Adobe-Consulting-Services-acs-aem-commons-374231969,ActionManagerTest.java,144
Adobe-Consulting-Services-acs-aem-commons-374231973,ActionManagerImpl.java,312
atomix-atomix-298262068,ParentRunner.java,363
SonarSource-sonar-java-391724364,RunRules.java,20
